date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:34	82389/82389	---M-Z	200	added ('OK')	text/html	etag:%223fc2708-141d5-571ae40440100-gzip%22	https://thememakker.com/templates/oreo/hospital/html/light/notifications.html	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/notifications.html	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:34	65208/65208	---M-Z	200	added ('OK')	text/html	etag:%223fc2710-feb8-571ae40440100-gzip%22	https://thememakker.com/templates/oreo/hospital/html/light/progressbars.html	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/progressbars.html	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:34	59295/59295	---M-Z	200	added ('OK')	text/html	etag:%223fc2711-e79f-571ae40440100-gzip%22	https://thememakker.com/templates/oreo/hospital/html/light/range-sliders.html	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/range-sliders.html	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:35	68957/68957	---M-Z	200	added ('OK')	text/html	etag:%223fc2715-10d5d-571ae40440100-gzip%22	https://thememakker.com/templates/oreo/hospital/html/light/sortable-nestable.html	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/sortable-nestable.html	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:35	68921/68921	---M-Z	200	added ('OK')	text/html	etag:%223fc2716-10d39-571ae40440100-gzip%22	https://thememakker.com/templates/oreo/hospital/html/light/tabs.html	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/tabs.html	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:35	60879/60879	---M-Z	200	added ('OK')	text/html	etag:%223fc2719-edcf-571ae40440100-gzip%22	https://thememakker.com/templates/oreo/hospital/html/light/waves.html	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/waves.html	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:36	4545/4545	---M--	200	added ('OK')	image/jpeg	etag:%223fc25f1-11c1-563a35259f700%22	https://thememakker.com/templates/oreo/hospital/html/images/xs/avatar1.jpg	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/images/xs/avatar1.jpg	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:38	90788/90788	---M--	200	added ('OK')	application/javascript	etag:%223fc2615-162a4-571a7dd13ad5e%22	https://thememakker.com/templates/oreo/hospital/html/light/assets/bundles/vendorscripts.bundle.js	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/bundles/vendorscripts.bundle.js	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:38	154105/154105	---M--	200	added ('OK')	application/javascript	etag:%223fc2611-259f9-571a7dd01e68e%22	https://thememakker.com/templates/oreo/hospital/html/light/assets/bundles/libscripts.bundle.js	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/bundles/libscripts.bundle.js	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:39	127284/127284	---M--	200	added ('OK')	application/javascript	etag:%223fc2613-1f134-571a7dd09d9ba%22	https://thememakker.com/templates/oreo/hospital/html/light/assets/bundles/morrisscripts.bundle.js	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/bundles/morrisscripts.bundle.js	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:39	10607/10607	---M--	200	added ('OK')	application/javascript	etag:%223fc2610-296f-571a7dcf718ea%22	https://thememakker.com/templates/oreo/hospital/html/light/assets/bundles/knob.bundle.js	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/bundles/knob.bundle.js	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:39	7998/7998	---M--	200	added ('OK')	application/javascript	etag:%223fc2612-1f3e-571a7dcfd895c%22	https://thememakker.com/templates/oreo/hospital/html/light/assets/bundles/mainscripts.bundle.js	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/bundles/mainscripts.bundle.js	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:39	7204/7204	---M--	200	added ('OK')	application/javascript	etag:%223fc2647-1c24-56dd647c3da80%22	https://thememakker.com/templates/oreo/hospital/html/light/assets/js/pages/index.js	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/js/pages/index.js	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:40%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:40%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:41	149949/149949	---M--	200	added ('OK')	application/javascript	etag:%223fc260f-249bd-571a7dcf59e01%22	https://thememakker.com/templates/oreo/hospital/html/light/assets/bundles/jvectormap.bundle.js	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/bundles/jvectormap.bundle.js	(from https://thememakker.com/templates/oreo/hospital/html/light/index.html)
16:29:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:41%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:42%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:42%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:43%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:43%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:44%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:45%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:45%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:46%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:46%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:47%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:48%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.eot	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:48%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.woff2	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.woff2	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:49%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.woff2	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.woff2	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:49%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.woff2	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.woff2	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:50%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.woff2	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.woff2	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:50%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.woff2	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.woff2	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:51%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff2	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff2	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:52%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff2	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff2	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:52%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.woff	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.woff	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:53%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.woff	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.woff	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:53%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.woff	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.woff	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:54%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.woff	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.woff	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:55%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.woff	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.woff	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:55%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:56%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/light/assets/fonts/nucleo-outline.woff	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:56%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.ttf	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/assets/fonts/nucleo-outline.ttf	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:57%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.ttf	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/assets/fonts/nucleo-outline.ttf	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:58%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.ttf	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/assets/fonts/nucleo-outline.ttf	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:58%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.ttf	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/assets/fonts/nucleo-outline.ttf	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:30:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:29:59%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.ttf	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/assets/fonts/nucleo-outline.ttf	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
16:30:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Nov%202018%2015:30:00%20GMT	https://thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.ttf	C:/Mes%20Sites%20Web/cccc/thememakker.com/templates/oreo/hospital/html/light/light/light/light/light/light/assets/fonts/nucleo-outline.ttf	(from https://thememakker.com/templates/oreo/hospital/html/light/assets/css/main.css)
